family_id,dataset,image_id,file_name,category_id,category_name,prompt,is_prompt_absent,gt_count,candidate_idx,score,x1,y1,x2,y2,max_iou,is_tp,is_null,evalue,split
coco:2:15:3,coco,2,2008_000003.jpg,15,person,person,False,1,0,0.5413742661476135,60.7506,186.7948,83.5351,242.965,0.8685882687568665,True,False,0.0,test
coco:2:15:3,coco,2,2008_000003.jpg,15,person,person,False,1,1,0.06274247169494629,46.551,182.7237,63.5529,244.4476,0.03956707939505577,False,True,0.0,test
coco:4:10:9,coco,4,2008_000009.jpg,10,cow,cow,False,2,0,0.9435718059539795,210.9131,160.9104,292.8228,221.6125,0.9021647572517395,True,False,10.0,test
coco:4:10:9,coco,4,2008_000009.jpg,10,cow,cow,False,2,1,0.8857285976409912,463.9784,167.5053,500.0,217.9367,0.9611108899116516,True,False,10.0,test
coco:8:7:21,coco,8,2008_000027.jpg,7,car,car,False,1,0,0.9038562178611755,8.0591,35.5436,499.9991,374.8068,0.9872327446937561,True,False,10.0,test
coco:8:7:21,coco,8,2008_000027.jpg,7,car,car,False,1,1,0.6095938086509705,0.0,132.1543,30.5598,256.5233,0.015816248953342438,False,True,10.0,test
coco:8:7:21,coco,8,2008_000027.jpg,7,car,car,False,1,2,0.25158700346946716,257.2301,31.9106,500.0,102.2807,0.10129766911268234,False,True,0.0,test
coco:8:7:21,coco,8,2008_000027.jpg,7,car,car,False,1,3,0.14077776670455933,224.42,51.5614,500.0,375.0,0.5292537212371826,True,False,0.0,test
coco:8:7:21,coco,8,2008_000027.jpg,7,car,car,False,1,4,0.13050293922424316,180.551,31.3266,500.0,140.9164,0.20633111894130707,False,True,0.0,test
coco:8:7:21,coco,8,2008_000027.jpg,7,car,car,False,1,5,0.0850461944937706,46.4149,60.0336,68.0323,83.9379,0.003068341175094247,False,True,0.0,test
coco:8:7:21,coco,8,2008_000027.jpg,7,car,car,False,1,6,0.0536738783121109,179.8739,74.2812,262.0908,141.0549,0.032598018646240234,False,True,0.0,test
coco:9:15:24,coco,9,2008_000032.jpg,15,person,person,False,1,0,0.2815379202365875,407.1223,175.127,438.4728,210.7631,0.0,False,True,0.0,test
coco:9:15:24,coco,9,2008_000032.jpg,15,person,person,False,1,1,0.16174842417240143,339.5742,173.2592,369.4558,197.711,0.3825113773345947,False,True,0.0,test
coco:9:15:24,coco,9,2008_000032.jpg,15,person,person,False,1,2,0.1610761433839798,340.174,160.0682,368.7612,197.4945,0.3048655688762665,False,True,0.0,test
coco:9:15:24,coco,9,2008_000032.jpg,15,person,person,False,1,3,0.13359349966049194,335.8871,167.4747,370.9956,221.4629,0.6900429129600525,True,False,0.0,test
coco:9:15:24,coco,9,2008_000032.jpg,15,person,person,False,1,4,0.08870774507522583,283.2328,159.4153,297.3781,181.8717,0.0,False,True,0.0,test
coco:9:15:24,coco,9,2008_000032.jpg,15,person,person,False,1,5,0.08222918212413788,407.6253,175.3194,437.2706,201.3911,0.0,False,True,0.0,test
coco:9:15:24,coco,9,2008_000032.jpg,15,person,person,False,1,6,0.058442164212465286,249.5436,158.9913,275.313,222.4786,0.0,False,True,0.0,test
coco:10:15:27,coco,10,2008_000034.jpg,15,person,person,False,3,0,0.9259127974510193,85.8325,41.5124,338.0,499.8245,0.9780987501144409,True,False,10.0,test
coco:10:15:27,coco,10,2008_000034.jpg,15,person,person,False,3,1,0.8822863101959229,37.7571,113.923,196.7395,420.8828,0.9569335579872131,True,False,10.0,test
coco:10:15:27,coco,10,2008_000034.jpg,15,person,person,False,3,2,0.4170015752315521,1.0711,153.6589,105.9155,334.029,0.9488509893417358,True,False,0.0,test
coco:10:15:27,coco,10,2008_000034.jpg,15,person,person,False,3,3,0.1391729712486267,6.5385,153.8783,105.3498,284.7733,0.6581976413726807,True,False,0.0,test
coco:10:15:27,coco,10,2008_000034.jpg,15,person,person,False,3,4,0.13720327615737915,18.5323,186.2352,47.2595,226.0242,0.06225643679499626,False,True,0.0,test
